city_key,state,latitude,longitude,source
MIDDLETOWN,DE,39.44956,-75.71632,geonames
MIDDLETOWN,OH,39.51506,-84.39828,geonames
MIDDLETOWN,PA,40.19981,-76.73108,geonames
MIDLAND,GA,32.57486,-84.82715,geonames
MIDLAND,NC,35.22737,-80.50062,geonames
MIDLAND,TX,31.99735,-102.07791,geonames
MIDLOTHIAN,IL,41.62531,-87.71755,geonames
MIDLOTHIAN,TX,32.48236,-96.99445,geonames
MIDLOTHIAN,VA,37.50598,-77.64916,geonames
MIDWAY,FL,30.40648,-87.00553,geonames
MIDWAY,GA,33.06820,-83.22349,geonames
MIDWEST,WY,43.41136,-106.28002,geonames
MIFFLINTOWN,PA,40.56980,-77.39693,geonames
MIFFLINVILLE,PA,41.03231,-76.30799,geonames
MILACA,MN,45.75580,-93.65441,geonames
MILAN,MI,42.08532,-83.68244,geonames
MILAN,MO,40.20224,-93.12521,geonames
MILAN,NM,35.16976,-107.89089,geonames
MILBANK,SD,45.21913,-96.63562,geonames
MILES CITY,MT,46.40834,-105.84056,geonames
MILESBURG,PA,40.94173,-77.78500,geonames
MILFORD,CT,41.22232,-73.05650,geonames
MILFORD,IA,43.32469,-95.15000,geonames
MILFORD,NE,40.77445,-97.05059,geonames
MILFORD,TX,32.12460,-96.94528,geonames
MILL HALL,PA,41.10729,-77.48443,geonames
MILLBROOK,AL,32.47986,-86.36192,geonames
MILLBURY,MA,42.19398,-71.76007,geonames
MILLBURY,OH,41.56616,-83.42465,geonames
MILLDALE,CT,41.56593,-72.89177,geonames
MILLEN,GA,32.80405,-81.94928,geonames
MILLERSPORT,OH,39.90006,-82.53405,geonames
MILLERSVILLE,MD,39.05955,-76.64802,geonames
MILLS,WY,42.84052,-106.36586,geonames
MILLSAP,TX,32.74819,-98.00921,geonames
MILLTOWN,MT,46.87131,-113.88177,geonames
MILROY,PA,40.71396,-77.59055,geonames
MILTON,FL,30.63241,-87.03969,geonames
MILTON,PA,41.01203,-76.84774,geonames
MILTON,WI,42.77556,-88.94400,geonames
MILWAUKEE,WI,43.03890,-87.90647,geonames
MIMS,FL,28.66527,-80.84478,geonames
MINDEN,IA,41.46694,-95.54278,geonames
MINDEN,LA,32.61543,-93.28684,geonames
MINDEN,NV,38.95407,-119.76573,geonames
MINERAL POINT,MO,37.94477,-90.72430,geonames
MINERAL WELLS,TX,32.80846,-98.11282,geonames
MINERAL WELLS,WV,39.17800,-81.51207,geonames
MINNEAPOLIS,MN,44.97997,-93.26384,geonames
MINNESOTA CITY,MN,44.09385,-91.74960,geonames
MINONK,IL,40.90448,-89.03452,geonames
MINOOKA,IL,41.45531,-88.26173,geonames
MINOT,ND,48.23251,-101.29627,geonames
MISSION,TX,26.21591,-98.32529,geonames
MISSOULA,MT,46.87215,-113.99400,geonames
MISSOURI VALLEY,IA,41.55638,-95.88779,geonames
MITCHELL,IN,38.73283,-86.47360,geonames
MITCHELL,SD,43.70943,-98.02980,geonames
MOAB,UT,38.57332,-109.54984,geonames
MOAPA,NV,36.67580,-114.62082,geonames
MOBERLY,MO,39.41837,-92.43824,geonames
MOBILE,AL,30.69436,-88.04305,geonames
MOCKSVILLE,NC,35.89403,-80.56145,geonames
MOKENA,IL,41.52614,-87.88922,geonames
MONA,UT,39.81607,-111.85549,geonames
MONACA,PA,40.68729,-80.27145,geonames
MONAHANS,TX,31.59430,-102.89265,geonames
MONCKS CORNER,SC,33.19632,-80.01429,geonames
MONDOVI,WI,44.56774,-91.67099,geonames
MONEE,IL,41.42003,-87.74171,geonames
MONETT,MO,36.92895,-93.92771,geonames
MONMOUTH,IL,40.91143,-90.64736,geonames
MONMOUTH JUNCTION,NJ,40.37900,-74.54654,geonames
MONON,IN,40.86782,-86.87890,geonames
MONONA,IA,43.05165,-91.38930,geonames
MONROE,GA,33.79484,-83.71323,geonames
MONROE,IA,41.52221,-93.10187,geonames
MONROE,LA,32.50931,-92.11930,geonames
MONROE,MI,41.91643,-83.39771,geonames
MONROE,NC,34.98543,-80.54951,geonames
MONROE,OH,39.44034,-84.36216,geonames
MONROE,WI,42.60112,-89.63845,geonames
MONROE CENTER,IL,42.09836,-89.00065,geonames
MONROE TOWNSHIP,NJ,40.31789,-74.41182,geonames
MONROETON,PA,41.71258,-76.47466,geonames
MONROEVILLE,AL,31.52794,-87.32471,geonames
MONROEVILLE,OH,41.24422,-82.69629,geonames
MONROEVILLE,PA,40.42118,-79.78810,geonames
MONTAGUE,NJ,41.30315,-74.79350,geonames
MONTEAGLE,TN,35.24008,-85.83970,geonames
MONTEZUMA,NY,43.01006,-76.70328,geonames
MONTGOMERY,AL,32.36681,-86.29997,geonames
MONTGOMERY,IL,41.73058,-88.34590,geonames
MONTGOMERY,NY,41.52759,-74.23682,geonames
MONTICELLO,IA,42.23834,-91.18709,geonames
MONTICELLO,UT,37.87138,-109.34289,geonames
MONTPELIER,ID,42.32215,-111.29770,geonames
MONTPELIER,OH,41.58450,-84.60551,geonames
MONTPELIER,VT,44.26006,-72.57539,geonames
MONTROSE,CO,38.47832,-107.87617,geonames
MONTVALE,VA,37.38458,-79.73115,geonames
MONUMENT,CO,39.09166,-104.87276,geonames
MOODY,AL,33.59094,-86.49082,geonames
MOORCROFT,WY,44.26331,-104.95025,geonames
MOORE,MT,46.97552,-109.69685,geonames
MOORE,TX,29.05524,-99.01031,geonames
MOORE HAVEN,FL,26.83312,-81.09312,geonames
MOOREFIELD,WV,39.06233,-78.96947,geonames
MOORESVILLE,IN,39.61282,-86.37416,geonames
MOOSE LAKE,MN,46.45411,-92.76187,geonames
MORA,MN,45.87690,-93.29384,geonames
MORAN,KS,37.91615,-95.17025,geonames
MOREHEAD,KY,37.27115,-87.17638,geonames
MOREHEAD CITY,NC,34.72294,-76.72604,geonames
MORGAN CITY,LA,29.69937,-91.20677,geonames
MORGANTOWN,KY,37.22560,-86.68360,geonames
MORGANTOWN,WV,39.62953,-79.95590,geonames
MORIARTY,NM,34.99005,-106.04919,geonames
MORRILTON,AR,35.15092,-92.74405,geonames
MORRIS,IL,41.35725,-88.42118,geonames
MORRISON,TN,35.60285,-85.91971,geonames
MORRISONVILLE,IL,39.42005,-89.45565,geonames
MORRISTOWN,TN,36.21398,-83.29489,geonames
MORRISVILLE,PA,40.21150,-74.78794,geonames
MORTON,IL,40.61282,-89.45926,geonames
MORTON,MS,32.35376,-89.65452,geonames
MORTON,TX,33.72510,-102.75938,geonames
MORTONS GAP,KY,37.23671,-87.47528,geonames
MOSES LAKE,WA,47.13014,-119.27808,geonames
MOSHEIM,TN,36.18954,-82.95849,geonames
MOSS POINT,MS,30.41159,-88.53446,geonames
MOTLEY,MN,46.33663,-94.64612,geonames
MOULTON,AL,34.48121,-87.29335,geonames
MOULTRIE,GA,31.17991,-83.78906,geonames
MOUND CITY,MO,38.62727,-90.19789,geonames
MOUNT AIRY,NC,36.49930,-80.60729,geonames
MOUNT AYR,IA,40.71471,-94.23523,geonames
MOUNT CRAWFORD,VA,38.35707,-78.94086,geonames
MOUNT EATON,OH,40.69450,-81.70318,geonames
MOUNT ENTERPRISE,TX,31.91795,-94.68104,geonames
MOUNT GILEAD,OH,40.54923,-82.82740,geonames
MOUNT HOLLY,NJ,39.99289,-74.78766,geonames
MOUNT HOREB,WI,43.00861,-89.73846,geonames
MOUNT JACKSON,VA,38.74595,-78.64224,geonames
MOUNT JULIET,TN,36.20005,-86.51861,geonames
MOUNT LAUREL,NJ,39.93400,-74.89100,geonames
MOUNT MORRIS,MI,43.11864,-83.69496,geonames
MOUNT MORRIS,PA,39.73313,-80.06784,geonames
MOUNT NEBO,WV,39.59897,-79.70116,geonames
MOUNT PLEASANT,IA,40.96364,-91.55794,geonames
MOUNT PLEASANT,MI,43.59781,-84.76751,geonames
MOUNT PLEASANT,MS,31.69655,-89.69730,geonames
MOUNT PLEASANT,TX,33.15679,-94.96827,geonames
MOUNT STERLING,KY,38.05647,-83.94326,geonames
MOUNT VERNON,AL,31.08518,-88.01333,geonames
MOUNT VERNON,IL,38.31727,-88.90312,geonames
MOUNT VERNON,KY,38.05006,-85.54579,geonames
MOUNT VERNON,MO,37.10367,-93.81854,geonames
MOUNT VERNON,TX,33.18873,-95.22133,geonames
MOUNTAIN HOME,ID,43.13295,-115.69120,geonames
MOUNTAIN LAKE,MN,43.93885,-94.92971,geonames
MOUNTAIN TOP,PA,41.16953,-75.87742,geonames
MOUNTAIN VIEW,MO,36.99533,-91.70376,geonames
MOUNTVILLE,PA,40.03926,-76.43080,geonames
MUKWONAGO,WI,42.86668,-88.33343,geonames
MULBERRY,AR,35.50064,-94.05159,geonames
MULBERRY GROVE,IL,38.92505,-89.26896,geonames
MULDROW,OK,35.40620,-94.59883,geonames
MULESHOE,TX,34.22647,-102.72383,geonames
MULLINVILLE,KS,37.58613,-99.47567,geonames
MUNCIE,IN,40.19338,-85.38636,geonames
MUNCY,PA,41.20564,-76.78552,geonames
MURDO,SD,43.88832,-100.71291,geonames
MURFREESBORO,TN,35.84562,-86.39027,geonames
MURRAY,KY,36.61033,-88.31476,geonames
MUSCATINE,IA,41.42447,-91.04321,geonames
MUSKEGON,MI,43.23418,-86.24839,geonames
MUSKOGEE,OK,35.74788,-95.36969,geonames
MYERSTOWN,PA,40.37454,-76.30273,geonames
MYTON,UT,40.19440,-110.06182,geonames
NACOGDOCHES,TX,31.60351,-94.65549,geonames
NAMPA,ID,43.54072,-116.56346,geonames
NANTY GLO,PA,40.47229,-78.83336,geonames
NAPERVILLE,IL,41.78586,-88.14729,geonames
NAPOLEON,OH,41.39227,-84.12522,geonames
NASHVILLE,IL,38.34366,-89.38064,geonames
NASHVILLE,TN,36.16589,-86.78444,geonames
NATALIA,TX,29.18968,-98.86253,geonames
NATCHEZ,MS,31.56017,-91.40329,geonames
NATCHITOCHES,LA,31.76072,-93.08627,geonames
NATICK,MA,42.28343,-71.34950,geonames
NATRONA HEIGHTS,PA,40.62340,-79.72977,geonames
NAVASOTA,TX,30.38798,-96.08773,geonames
NECEDAH,WI,44.02608,-90.07402,geonames
NEDERLAND,TX,29.97438,-93.99240,geonames
NEELYVILLE,MO,36.56172,-90.50622,geonames
NEENAH,WI,44.18582,-88.46261,geonames
NEILLSVILLE,WI,44.55996,-90.59625,geonames
NELSON,MO,39.16672,-90.78096,geonames
NEOLA,IA,41.44888,-95.61556,geonames
NEOSHO,MO,36.86896,-94.36800,geonames
NEPHI,UT,39.71023,-111.83632,geonames
NEVADA,IA,42.02277,-93.45243,geonames
NEVADA,MO,37.83921,-94.35467,geonames
NEW ALBANY,MS,34.49427,-89.00784,geonames
NEW ALEXANDRIA,PA,40.39868,-79.42198,geonames
NEW AUGUSTA,MS,31.20263,-89.03668,geonames
NEW BADEN,IL,38.53505,-89.70065,geonames
NEW BALTIMORE,MI,42.68114,-82.73686,geonames
NEW BERLIN,IL,39.72533,-89.91066,geonames
NEW BERLIN,WI,42.97640,-88.10842,geonames
NEW BERN,NC,35.10849,-77.04411,geonames
NEW BOSTON,MI,42.16254,-83.40299,geonames
NEW BOSTON,TX,33.45984,-94.41548,geonames
NEW BRAUNFELS,TX,29.70300,-98.12445,geonames
NEW CARLISLE,OH,39.93617,-84.02549,geonames
NEW CASTLE,DE,39.65948,-75.56359,geonames
NEW CHURCH,VA,37.97901,-75.53104,geonames
NEW CONCORD,OH,39.99368,-81.73402,geonames
NEW CUMBERLAND,PA,40.23231,-76.88470,geonames
NEW DEAL,TX,33.73731,-101.83656,geonames
NEW FLORENCE,MO,38.91032,-91.44822,geonames
NEW HAMPTON,IA,43.05914,-92.31768,geonames
NEW HAMPTON,NH,43.60563,-71.65424,geonames
NEW HAMPTON,NY,41.41093,-74.40710,geonames
NEW HAVEN,CT,41.30815,-72.92816,geonames
NEW HAVEN,IN,41.07060,-85.01441,geonames
NEW HOLSTEIN,WI,43.94999,-88.08426,geonames
NEW IBERIA,LA,30.00354,-91.81873,geonames
NEW LENOX,IL,41.51198,-87.96561,geonames
NEW LISBON,WI,43.87914,-90.16541,geonames
NEW LONDON,MO,39.58532,-91.40098,geonames
NEW LONDON,WI,44.39276,-88.73983,geonames
NEW MADRID,MO,36.58645,-89.52785,geonames
NEW MARTINSVILLE,WV,39.64452,-80.85760,geonames
NEW MILFORD,PA,41.87258,-75.72713,geonames
NEW ORLEANS,LA,29.95465,-90.07507,geonames
NEW PARIS,IN,41.50033,-85.82805,geonames
NEW PARIS,OH,40.12839,-83.95966,geonames
NEW PHILADELPHIA,OH,40.48979,-81.44567,geonames
NEW PRAGUE,MN,44.54330,-93.57607,geonames
NEW RICHMOND,WI,45.12302,-92.53659,geonames
NEW SALEM,ND,46.84500,-101.41125,geonames
NEW SPRINGFIELD,OH,40.91728,-80.60618,geonames
NEW STANTON,PA,40.21924,-79.60948,geonames
NEW TOWN,ND,47.98085,-102.49018,geonames
NEW ULM,MN,44.31246,-94.46053,geonames
NEW UNDERWOOD,SD,44.09332,-102.83628,geonames
NEW VIRGINIA,IA,41.18222,-93.72883,geonames
NEW YORK MILLS,MN,46.51802,-95.37615,geonames
NEWARK,DE,39.68372,-75.74966,geonames
NEWARK,NJ,40.73566,-74.17237,geonames
NEWBERRY,MI,46.35500,-85.50956,geonames
NEWBERRY,SC,34.27458,-81.61872,geonames
NEWBURG,MD,38.37735,-76.95331,geonames
NEWBURG,MO,37.91421,-91.90266,geonames
NEWBURG,PA,40.13731,-77.55471,geonames
NEWBURGH,NY,41.50343,-74.01042,geonames
NEWCASTLE,OK,35.24729,-97.59976,geonames
NEWCASTLE,WY,43.85470,-104.20494,geonames
NEWCOMERSTOWN,OH,40.27229,-81.60595,geonames
NEWFIELD,NJ,39.54688,-75.02636,geonames
NEWKIRK,OK,36.88225,-97.05337,geonames
NEWNAN,GA,33.38067,-84.79966,geonames
NEWPORT,AR,35.60480,-91.28180,geonames
NEWPORT,ME,44.83534,-69.27394,geonames
NEWPORT,MI,42.00227,-83.30854,geonames
NEWPORT,NC,34.78655,-76.85911,geonames
NEWPORT,TN,35.96704,-83.18766,geonames
NEWPORT NEWS,VA,36.98038,-76.42975,geonames
NEWTON,IA,41.69971,-93.04798,geonames
NEWTON,KS,38.04668,-97.34504,geonames
NEWTON,MS,32.32126,-89.16339,geonames
NEWTON,NC,34.23556,-77.94604,geonames
NEWTON FALLS,OH,41.18839,-80.97815,geonames
NEWTON LOWER FALLS,MA,42.32926,-71.25367,geonames
NIAGARA FALLS,NY,43.09450,-79.05671,geonames
NICHOLASVILLE,KY,37.88063,-84.57300,geonames
NICHOLS,NY,42.02174,-76.36688,geonames
NILES,MI,41.82977,-86.25418,geonames
NINNEKAH,OK,34.94785,-97.92393,geonames
NIOTA,TN,35.51341,-84.54521,geonames
NITRO,WV,38.41481,-81.84402,geonames
NIXON,TX,29.26746,-97.76444,geonames
NOGALES,AZ,31.34038,-110.93425,geonames
NOKOMIS,FL,27.11922,-82.44426,geonames
NORFOLK,NE,42.02834,-97.41700,geonames
NORFOLK,VA,36.84681,-76.28522,geonames
NORMAL,IL,40.51420,-88.99063,geonames
NORMAN,OK,35.22257,-97.43948,geonames
NORTH AUGUSTA,SC,33.50180,-81.96512,geonames
NORTH BALTIMORE,OH,41.18283,-83.67827,geonames
NORTH BEND,WA,47.49566,-121.78678,geonames
NORTH BERGEN,NJ,40.80427,-74.01208,geonames
NORTH BILLERICA,MA,42.58343,-71.28450,geonames
NORTH BRANCH,MN,45.51135,-92.98022,geonames
NORTH BRUNSWICK,NJ,40.45400,-74.48200,geonames
NORTH CANTON,OH,40.87589,-81.40234,geonames
NORTH CHARLESTON,SC,32.85462,-79.97481,geonames
NORTH CHICAGO,IL,42.32558,-87.84118,geonames
NORTH EAST,MD,39.60011,-75.94133,geonames
NORTH EAST,PA,42.21561,-79.83422,geonames
NORTH FORT MYERS,FL,26.66729,-81.88009,geonames
NORTH HAVEN,CT,41.39093,-72.85954,geonames
NORTH JACKSON,OH,41.10006,-80.85731,geonames
NORTH LAS VEGAS,NV,36.19886,-115.11750,geonames
NORTH LIBERTY,IA,41.74918,-91.59795,geonames
NORTH LIMA,OH,40.94839,-80.65896,geonames
NORTH LITTLE ROCK,AR,34.76954,-92.26709,geonames
NORTH OXFORD,MA,42.15009,-71.86841,geonames
NORTH PLATTE,NE,41.12389,-100.76542,geonames
NORTH SALT LAKE,UT,40.84856,-111.90688,geonames
NORTH SIOUX CITY,SD,42.52722,-96.48309,geonames
NORTH STONINGTON,CT,41.44093,-71.88118,geonames
NORTH VERNON,IN,39.00617,-85.62358,geonames
NORTHFIELD,MN,44.45830,-93.16160,geonames
NORTHPORT,AL,33.22901,-87.57723,geonames
NORTHWOOD,IA,43.44412,-93.22104,geonames
NORTHWOOD,NH,43.19425,-71.15090,geonames
NORTON,KS,39.83389,-99.89151,geonames
NORWALK,OH,41.24255,-82.61573,geonames
NORWOOD,MA,42.19454,-71.19950,geonames
NORWOOD,MO,37.10839,-92.41489,geonames
NORWOOD YOUNG AMERICA,MN,44.77357,-93.92163,geonames
NOTTINGHAM,MD,39.70039,-75.98245,geonames
NOWATA,OK,36.70065,-95.63803,geonames
OAK CITY,NC,35.96377,-77.30802,geonames
OAK CREEK,WI,42.88585,-87.86314,geonames
OAK GROVE,KY,37.34421,-86.75471,geonames
OAK GROVE,MO,39.00501,-94.12939,geonames
OAKDALE,LA,30.81603,-92.66042,geonames
OAKDALE,WI,43.95969,-90.38180,geonames
OAKES,ND,46.13858,-98.09038,geonames
OAKLAND,MS,34.05567,-89.91648,geonames
OAKLEY,KS,39.13334,-100.86376,geonames
OAKWOOD,IL,40.11615,-87.77836,geonames
OBERLIN,KS,39.81834,-100.52820,geonames
OCALA,FL,29.18720,-82.14009,geonames
OCEAN SPRINGS,MS,30.41131,-88.82781,geonames
OCILLA,GA,31.59447,-83.25130,geonames
ODEBOLT,IA,42.31221,-95.25055,geonames
ODEM,TX,27.95057,-97.58222,geonames
ODESSA,TX,31.84568,-102.36764,geonames
ODONNELL,TX,32.96371,-101.83265,geonames-fuzzy
OELWEIN,IA,42.67332,-91.91350,geonames
OGALLALA,NE,41.12805,-101.71962,geonames
OGDEN,UT,41.22300,-111.97383,geonames
OGILVIE,MN,45.83218,-93.42634,geonames
OGLESBY,IL,41.29531,-89.05953,geonames
OKAWVILLE,IL,38.43422,-89.55037,geonames
OKEECHOBEE,FL,27.24393,-80.82978,geonames
OKEMAH,OK,35.43259,-96.30501,geonames
OKLAHOMA CITY,OK,35.46756,-97.51643,geonames
OKMULGEE,OK,35.62344,-95.96055,geonames
OKOLONA,MS,34.00178,-88.75533,geonames
OLATHE,KS,38.88140,-94.81913,geonames
OLIVE BRANCH,MS,34.96176,-89.82953,geonames
OLMITO,TX,26.02174,-97.53415,geonames
OLNEY,IL,38.73088,-88.08532,geonames
OLYMPIA,WA,47.04491,-122.90169,geonames
OMAHA,NE,41.25626,-95.94043,geonames
OMAK,WA,48.41099,-119.52755,geonames
OMRO,WI,44.03943,-88.74428,geonames
ONALASKA,WI,43.88441,-91.23514,geonames
ONAWA,IA,42.02665,-96.09724,geonames
ONEILL,NE,42.45778,-98.64759,geonames-fuzzy
ONEONTA,NY,42.45286,-75.06377,geonames
ONTARIO,OR,44.02655,-116.96294,geonames
OOLOGAH,OK,36.44704,-95.70832,geonames
OOSTBURG,WI,43.62277,-87.79453,geonames
OPA LOCKA,FL,25.90232,-80.25033,geonames
OPELIKA,AL,32.64541,-85.37828,geonames
OPELOUSAS,LA,30.53353,-92.08151,geonames
ORANGE,MA,42.59036,-72.30981,geonames
ORANGE,TX,30.09299,-93.73655,geonames
ORANGE,VA,38.24541,-78.11083,geonames
ORANGE GROVE,TX,27.95668,-97.93694,geonames
ORANGEBURG,SC,33.49182,-80.85565,geonames
ORD,NE,41.60334,-98.92620,geonames
OREGON,OH,41.64366,-83.48688,geonames
OREM,UT,40.29690,-111.69465,geonames
ORLA,TX,31.82513,-103.90881,geonames
ORLANDO,FL,28.53834,-81.37924,geonames
ORMOND BEACH,FL,29.28581,-81.05589,geonames
ORONOCO,MN,44.16608,-92.53491,geonames
ORRVILLE,OH,40.84367,-81.76402,geonames
ORTONVILLE,MN,45.30469,-96.44478,geonames
ORWIGSBURG,PA,40.65481,-76.10077,geonames
OSCEOLA,AR,35.70508,-89.96953,geonames
OSCEOLA,IA,41.03389,-93.76550,geonames
OSCEOLA,WI,45.32052,-92.70493,geonames
OSHKOSH,WI,44.02471,-88.54261,geonames
OSSEO,WI,44.57218,-91.22738,geonames
OSWEGO,IL,41.68281,-88.35146,geonames
OTEGO,NY,42.45286,-75.06377,geonames
OTTAWA,IL,41.34559,-88.84258,geonames
OTTAWA,KS,38.61557,-95.26775,geonames
OTTAWA LAKE,MI,41.77362,-83.72732,geonames
OTTUMWA,IA,41.02001,-92.41130,geonames
OVERBROOK,KS,38.78056,-95.55720,geonames
OVERTON,NE,40.73862,-99.53761,geonames
OWATONNA,MN,44.08385,-93.22604,geonames
OWENSBORO,KY,37.77422,-87.11333,geonames
OWENSVILLE,MO,38.55811,-91.01209,geonames
OXFORD,AL,33.61427,-85.83496,geonames
OXFORD,MS,34.36650,-89.51925,geonames
OZARK,AL,31.45906,-85.64049,geonames
OZARK,AR,35.48703,-93.82770,geonames
OZARK,MO,37.02089,-93.20602,geonames
OZONA,TX,30.71017,-101.20067,geonames
PACIFIC,MO,38.48200,-90.74152,geonames
PACIFIC JUNCTION,IA,41.01861,-95.79917,geonames
PADUCAH,KY,37.08339,-88.60005,geonames
PAGE,AZ,36.91472,-111.45583,geonames
PAGELAND,SC,34.77321,-80.39173,geonames
PAIGE,TX,30.21021,-97.11499,geonames
PAINTED POST,NY,42.16202,-77.09414,geonames
PALATINE,IL,42.11030,-88.03424,geonames
PALATKA,FL,29.64858,-81.63758,geonames
PALESTINE,AR,34.97232,-90.90262,geonames
PALISADE,CO,39.11026,-108.35092,geonames
PALISADES PARK,NJ,40.84816,-73.99764,geonames
PALM BAY,FL,28.03446,-80.58866,geonames
PALMER,TX,32.43125,-96.66777,geonames
PALMETTO,FL,27.52143,-82.57232,geonames
PALMETTO,GA,33.51789,-84.66965,geonames
PALMYRA,MO,39.79421,-91.52321,geonames
PALMYRA,NE,40.70445,-96.38751,geonames
PALMYRA,NJ,40.00706,-75.02823,geonames
PAMPA,TX,35.53616,-100.95987,geonames
PANA,IL,39.38893,-89.08008,geonames
PANAMA CITY,FL,30.15946,-85.65983,geonames
PANHANDLE,TX,35.34560,-101.38044,geonames
PARACHUTE,CO,39.45192,-108.05285,geonames
PARIS,TN,36.30200,-88.32671,geonames
PARIS,TX,33.66094,-95.55551,geonames
PARISH,NY,43.40618,-76.12576,geonames
PARK CITY,MT,45.63272,-108.91793,geonames
PARK CITY,UT,40.64606,-111.49797,geonames
PARK FALLS,WI,45.93440,-90.44155,geonames
PARK HILLS,MO,37.85422,-90.51818,geonames
PARK RAPIDS,MN,46.92218,-95.05863,geonames
PARKERSBURG,IA,42.57748,-92.78686,geonames
PARKERSBURG,WV,39.26674,-81.56151,geonames
PARKMAN,OH,41.37061,-81.06510,geonames
PARMA,MI,42.25837,-84.59969,geonames
PAROWAN,UT,37.84220,-112.82800,geonames
PARSONS,KS,37.34034,-95.26108,geonames
PASCO,WA,46.23958,-119.10057,geonames
PAULDING,OH,41.13811,-84.58051,geonames
PAULS VALLEY,OK,34.74008,-97.22225,geonames
PAULSBORO,NJ,39.83039,-75.24046,geonames
PAW PAW,MI,42.21782,-85.89112,geonames
PAWNEE,OK,36.33783,-96.80392,geonames
PAYNESVILLE,MN,45.38052,-94.71195,geonames
PAYSON,AZ,34.23087,-111.32514,geonames
PEABODY,MA,42.52787,-70.92866,geonames
PEARL,MS,32.27459,-90.13203,geonames
PEARL RIVER,LA,30.37603,-89.74840,geonames
PEARSALL,TX,28.89219,-99.09503,geonames
PECOS,TX,31.42291,-103.49323,geonames
PECULIAR,MO,38.71918,-94.45856,geonames
PEKIN,IL,40.56754,-89.64066,geonames
PELAHATCHIE,MS,32.31292,-89.79841,geonames
PELHAM,AL,33.28567,-86.80999,geonames
PELHAM,GA,31.12802,-84.15304,geonames
PELL CITY,AL,33.58621,-86.28609,geonames
PELLA,IA,41.40805,-92.91631,geonames
PELZER,SC,34.64234,-82.45596,geonames
PEMBINA,ND,48.96638,-97.24368,geonames
PENDLETON,IN,39.99754,-85.74664,geonames
PENDLETON,KY,38.46229,-85.30357,geonames
PENDLETON,OR,45.67207,-118.78860,geonames
PENNINGTON,AL,32.20709,-88.05613,geonames
PENNS GROVE,NJ,39.72956,-75.46797,geonames
PENNSAUKEN,NJ,39.95622,-75.05795,geonames
PENSACOLA,FL,30.42131,-87.21691,geonames
PEORIA,IL,40.69365,-89.58899,geonames
PEOSTA,IA,42.45056,-90.85041,geonames
PEOTONE,IL,41.33226,-87.78532,geonames
PERCIVAL,IA,40.74889,-95.81361,geonames
PERHAM,MN,46.59440,-95.57254,geonames
PERKINS,OK,35.97394,-97.03364,geonames
PERRY,FL,30.11766,-83.58274,geonames
PERRY,GA,32.45821,-83.73157,geonames
PERRY,IA,41.83860,-94.10718,geonames
PERRY,MI,42.82642,-84.21941,geonames
PERRY,OK,36.28949,-97.28810,geonames
PERRYOPOLIS,PA,40.08702,-79.75060,geonames
PERRYSBURG,OH,41.55700,-83.62716,geonames
PERRYTON,TX,36.40003,-100.80265,geonames
PERRYVILLE,MD,39.56011,-76.07134,geonames
PERRYVILLE,MO,37.72422,-89.86122,geonames
PERTH AMBOY,NJ,40.50677,-74.26542,geonames
PERU,IL,41.32753,-89.12897,geonames
PERU,IN,40.75365,-86.06888,geonames
PERU,NY,44.57838,-73.52680,geonames
PESHTIGO,WI,45.05443,-87.74927,geonames
PETERSBURG,VA,37.22793,-77.40193,geonames
PEVELY,MO,38.28339,-90.39512,geonames
PEWAUKEE,WI,43.08057,-88.26120,geonames
PFLUGERVILLE,TX,30.43937,-97.62000,geonames
PHARR,TX,26.19480,-98.18362,geonames
PHELPS,NY,42.95756,-77.05747,geonames
PHENIX CITY,AL,32.47098,-85.00077,geonames
PHILADELPHIA,PA,39.95238,-75.16362,geonames
PHILLIPS,WI,45.69663,-90.40043,geonames
PHILLIPSBURG,KS,39.75612,-99.32399,geonames
PHILLIPSBURG,NJ,40.69371,-75.19018,geonames
PHOENIX,AZ,33.44838,-112.07404,geonames
PICAYUNE,MS,30.52556,-89.67788,geonames
PICKENS,MS,32.88374,-89.97147,geonames
PIEDMONT,SC,34.70234,-82.46457,geonames
PIEDMONT,SD,44.23165,-103.38908,geonames
PIERCETON,IN,41.20032,-85.70554,geonames
PIERRE,SD,44.36832,-100.35097,geonames
PIERSON,FL,29.23942,-81.46563,geonames
PILLAGER,MN,46.32997,-94.47417,geonames
PILOT MOUNTAIN,NC,36.38653,-80.46950,geonames
PINCONNING,MI,43.85363,-83.96499,geonames
PINE BLUFF,AR,34.22843,-92.00320,geonames
PINE BLUFFS,WY,41.18193,-104.06912,geonames
PINE CITY,MN,45.82607,-92.96854,geonames
PINE GROVE,PA,41.15784,-80.08867,geonames
PINEHURST,GA,32.19600,-83.76295,geonames
PINETOPS,NC,35.78849,-77.63775,geonames
PIONEER,TN,36.41758,-84.31410,geonames
PIPESTONE,MN,44.00053,-96.31753,geonames
PITTSBORO,IN,39.86393,-86.46694,geonames
PITTSBURGH,PA,40.44062,-79.99589,geonames
PITTSTON,PA,41.32591,-75.78936,geonames
PLAINFIELD,CT,41.67649,-71.91507,geonames
PLAINFIELD,IL,41.62697,-88.20395,geonames
PLAINFIELD,IN,39.70421,-86.39944,geonames
PLAINFIELD,PA,40.20314,-77.28998,geonames
PLAINFIELD,WI,44.21386,-89.49234,geonames
PLAINS,TX,33.18871,-102.82799,geonames
PLAINVIEW,MN,44.16497,-92.17156,geonames
